iter	Passed	Remaining
5993	5257753	21057329
5994	5259483	21059865
5995	5259950	21057348
5996	5260422	21054847
5997	5262860	21060217
5998	5264117	21060856
5999	5264595	21058380
6000	5265681	21058337
6001	5267439	21060980
6002	5267912	21058486
6003	5268392	21056019
6004	5270009	21058098
6005	5271305	21058892
6006	5271789	21056442
6007	5273761	21059936
6008	5275429	21062209
6009	5275914	21059764
6010	5276662	21058367
6011	5278099	21059722
6012	5279296	21060118
6013	5279771	21057630
6014	5281831	21061465
6015	5283443	21063513
6016	5283922	21061047
6017	5284678	21059680
6018	5286116	21061034
6019	5287305	21061392
6020	5287784	21058924
6021	5289083	21059720
6022	5290686	21061728
6023	5291166	21059264
6024	5292838	21061543
6025	5294281	21062911
6026	5295350	21062791
6027	5295823	21060300
6028	5297203	21061413
6029	5298770	21063271
6030	5299247	21060795
6031	5300084	21059753
6032	5302370	21064465
6033	5303522	21064670
6034	5304000	21062200
6035	5305269	21062867
6036	5306879	21064892
6037	5307367	21062460
6038	5308191	21061363
6039	5309645	21062767
6040	5311035	21063914
6041	5311514	21061446
6042	5313445	21064739
6043	5315170	21067209
6044	5315648	21064739
6045	5316125	21062268
6046	5317794	21064515
6047	5319015	21064989
6048	5319492	21062518
6049	5321450	21065905
6050	5323267	21068736
6051	5323754	21066305
6052	5324230	21063829
6053	5325853	21065888
6054	5327189	21066811
6055	5327672	21064362
6056	5328775	21064369
6057	5330579	21067141
6058	5331059	21064680
6059	5331537	21062211
6060	5333938	21067342
6061	5335211	21068013
6062	5335697	21065576
6063	5336886	21065916
6064	5338608	21068357
6065	5339100	21065948
6066	5339811	21064398
6067	5342076	21068979
6068	5343290	21069417
6069	5343765	21066938
6070	5345021	21067539
6071	5346690	21069764
6072	5347167	21067294
6073	5347893	21065805
6074	5349340	21067155
6075	5350554	21067587
6076	5351034	21065131
6077	5352976	21068425
6078	5354695	21070844
6079	5355186	21068430
6080	5355659	21065945
6081	5357324	21068149
6082	5358564	21068681
6083	5359050	21066246
6084	5361069	21069839
6085	5362789	21072254
6086	5363269	21069798
6087	5363746	21067329
6088	5365425	21069582
6089	5366667	21070118
6090	5367147	21067662
6091	5368379	21068159
6092	5370065	21070434
6093	5370555	21068016
6094	5372132	21069863
6095	5373584	21071219
6096	5374714	21071312
6097	5375188	21068836
6098	5376537	21069786
6099	5378115	21071633
6100	5378598	21069188
6101	5380280	21071442
6102	5381739	21072819
6103	5382788	21072592
6104	5383261	21070110
6105	5384651	21071217
6106	5386233	21073077
6107	5386703	21070582
6108	5387546	21069550
6109	5389853	21074238
6110	5390956	21074219
6111	5391431	21071747
6112	5392805	21072787
6113	5394351	21074496
6114	5394845	21072098
6115	5395787	21071448
6116	5397233	21072769
6117	5398246	21072396
6118	5398716	21069904
6119	5400958	21074329
6120	5402452	21075829
6121	5402930	21073368
6122	5403821	21072522
6123	5405271	21073849
6124	5406323	21073627
6125	5406789	21071120
6126	5408110	21071947
6127	5409694	21073796
6128	5410174	21071345
6129	5411733	21073096
6130	5413188	21074442
6131	5414310	21074489
6132	5414784	21072014
6133	5416072	21072706
6134	5417694	21074698
6135	5418188	21072301
6136	5418972	21071036
6137	5421228	21075490
6138	5422381	21075655
6139	5422863	21073211
6140	5424142	21073867
6141	5425788	21075947
6142	5426273	21073517
6143	5426986	21071971
6144	5428436	21073287
6145	5430513	21077035
6146	5430988	21074566
6147	5432189	21074915
6148	5433923	21077330
6149	5434404	21074884
6150	5434873	21072395
6151	5436488	21074344
6152	5437801	21075125
6153	5438284	21072690
6154	5440232	21075928
6155	5442039	21078621
6156	5442531	21076218
6157	5443002	21073736
6158	5444644	21075786
6159	5445937	21076486
6160	5446400	21073972
6161	5447439	21073689
6162	5448888	21074988
6163	5449797	21074200
6164	5450273	21071739
6165	5452509	21076080
6166	5453936	21077293
6167	5454426	21074885
6168	5455423	21074437
6169	5456874	21075740
6170	5457863	21075258
6171	5458326	21072747
6172	5460627	21077331
6173	5462083	21078651
6174	5462568	21076226
6175	5463549	21075711
6176	5464996	21076997
6177	5465986	21076518
6178	5466452	21074018
6179	5467814	21074975
6180	5470227	21079978
6181	5470706	21077531
6182	5471512	21076341
6183	5472942	21077553
6184	5474141	21077878
6185	5474610	21075392
6186	5475839	21075831
6187	5477545	21078104
6188	5478020	21075643
6189	5478776	21074260
6190	5481035	21078658
6191	5482261	21079082
6192	5482729	21076594
6193	5483915	21076865
6194	5485665	21079301
6195	5486137	21076827
6196	5486597	21074307
6197	5488222	21076260
6198	5490415	21080395
6199	5490894	21077949
6200	5491976	21077818
6201	5493810	21080569
6202	5494300	21078166
6203	5494772	21075695
6204	5496304	21077286
6205	5497744	21078524
6206	5498216	21076053
6207	5499973	21078506
6208	5501427	21079795
6209	5502461	21079479
6210	5502940	21077031
6211	5504381	21078271
6212	5505894	21079785
6213	5506376	21077352
6214	5507254	21076434
6215	5509550	21080944
6216	5510666	21080935
6217	5511139	21078467
6218	5512482	21079330
6219	5514078	21081157
6220	5514558	21078714
6221	5515429	21077769
6222	5516886	21079064
6223	5518022	21079128
6224	5518495	21076664
6225	5520597	21080416
6226	5522250	21082455
6227	5522721	21079984
6228	5523481	21078614
6229	5524935	21079889
6230	5526157	21080281
6231	5526641	21077860
6232	5527856	21078224
6233	5530460	21083884
6234	5530939	21081441
6235	5531414	21078982
6236	5533052	21080957
6237	5534354	21081650
6238	5534833	21079209
6239	5535899	21079000
6240	5537347	21080249
6241	5538266	21079483
6242	5538737	21077011
6243	5541044	21081527
6244	5542537	21082943
6245	5543025	21080537
6246	5544021	21080060
6247	5545474	21081323
6248	5546475	21080865
6249	5546949	21078407
6250	5548429	21079770
6251	5549912	21081145
6252	5550396	21078723
6253	5552056	21080771
6254	5553505	21082012
6255	5554572	21081805
6256	5555042	21079330
6257	5556319	21079920
6258	5557999	21082037
6259	5558487	21079632
6260	5560095	21081473
6261	5561543	21082709
6262	5562748	21083022
6263	5563221	21080560
6264	5564454	21080976
6265	5566186	21083287
6266	5566670	21080866
6267	5567137	21078382
6268	5569650	21083646
6269	5570962	21084359
6270	5571431	21081883
6271	5572501	21081682
6272	5573951	21082918
6273	5574904	21082272
6274	5575370	21079788
6275	5576848	21081127
6276	5578346	21082541
6277	5578818	21080077
6278	5580534	21082313
6279	5581983	21083543
6280	5583065	21083382
6281	5583545	21080949
6282	5584869	21081703
6283	5586509	21083650
6284	5587000	21081260
6285	5587838	21080179
6286	5590152	21084665
6287	5591312	21084798
6288	5591791	21082360
6289	5593074	21082957
6290	5594760	21085069
6291	5595238	21082629
6292	5595972	21081157
6293	5597423	21082384
6294	5598671	21082845
6295	5599139	21080367
6296	5601078	21083430
6297	5602888	21086006
6298	5603368	21083573
6299	5603845	21081131
6300	5605482	21083055
6301	5606996	21084514
6302	5607494	21082150
6303	5608496	21081683
6304	5610780	21086033
6305	5611820	21085706
6306	5612291	21083243
6307	5613623	21084013
6308	5615309	21086115
6309	5615788	21083683
6310	5616544	21082288
6311	5617991	21083490
6312	5619253	21083994
6313	5619726	21081541
6314	5621702	21084721
6315	5623450	21087049
6316	5623942	21084665
6317	5624409	21082187
6318	5626079	21084219
6319	5627397	21084930
6320	5627879	21082511
6321	5629888	21085811
6322	5631797	21088736
6323	5632319	21086462
6324	5632792	21084008
6325	5634302	21085437
6326	5635797	21086807
6327	5636282	21084397
6328	5637236	21083744
6329	5639516	21088050
6330	5640608	21087910
6331	5641086	21085476
6332	5642439	21086312
6333	5644087	21088250
6334	5644570	21085835
6335	5645352	21084537
6336	5646795	21085704
6337	5648040	21086138
6338	5648527	21083737
6339	5650600	21087257
6340	5652341	21089535
6341	5652827	21087131
6342	5653311	21084721
6343	5654976	21086717
6344	5656294	21087415
6345	5656775	21084991
6346	5657861	21084825
6347	5660168	21089210
6348	5661127	21088570
6349	5661595	21086099
6350	5663071	21087383
6351	5664601	21088867
6352	5665088	21086470
6353	5666025	21085745
6354	5667476	21086935
6355	5668654	21087108
6356	5669134	21084684
6357	5671350	21088719
6358	5672993	21090617
6359	5673478	21088214
6360	5674324	21087149
6361	5675761	21088282
6362	5677071	21088943
6363	5677565	21086569
6364	5679891	21091003
6365	5681689	21093472
6366	5682186	21091113
6367	5682665	21088686
6368	5684288	21090502
6369	5685734	21091663
6370	5686219	21089262
6371	5687217	21088757
6372	5689544	21093185
6373	5690624	21092987
6374	5691102	21090557
6375	5692514	21091587
6376	5694104	21093275
6377	5694593	21090886
6378	5695448	21089855
6379	5697114	21091824
6380	5698471	21092650
6381	5700390	21095553
6382	5701849	21096752
6383	5702783	21096011
6384	5703252	21093547
6385	5704785	21095021
6386	5706499	21097161
6387	5707006	21094840
6388	5707886	21093895
6389	5709346	21095097
6390	5711426	21098587
6391	5711908	21096172
6392	5713173	21096648
6393	5714905	21098853
6394	5715395	21096466
6395	5716185	21095191
6396	5717647	21096394
6397	5718930	21096936
6398	5719427	21094579
6399	5721434	21097789
6400	5723268	21100362
6401	5723753	21097959
6402	5724232	21095536
6403	5725838	21097266
6404	5727247	21098267
6405	5727730	21095860
6406	5728739	21095388
6407	5731063	21099756
6408	5732109	21099423
6409	5732592	21097013
6410	5734038	21098147
6411	5735666	21099954
6412	5736263	21097964
6413	5737597	21098684
6414	5739409	21101166
6415	5739886	21098736
6416	5741616	21100911
6417	5743099	21102178
6418	5744465	21103013
6419	5744940	21100577
6420	5745997	21100277
6421	5747448	21101423
6422	5748414	21100790
6423	5748971	21098653
6424	5751507	21103780
6425	5752846	21104512
6426	5753343	21102158
6427	5754597	21102578
6428	5756427	21105110
6429	5756955	21102868
6430	5757417	21100386
6431	5758989	21101968
6432	5760464	21103196
6433	5760943	21100775
6434	5762669	21102923
6435	5764105	21104004
6436	5765222	21103919
6437	5765694	21101474
6438	5767072	21102344
6439	5768740	21104273
6440	5769235	21101912
6441	5770849	21103643
6442	5772296	21104764
6443	5773766	21105964
6444	5774264	21103616
6445	5775208	21102894
6446	5776673	21104076
6447	5777702	21103666
6448	5778180	21101245
6449	5780445	21105346
6450	5782263	21107817
6451	5783829	21109362
6452	5785644	21111821
6453	5786155	21109517
6454	5786627	21107069
6455	5788189	21108601
6456	5789660	21109800
6457	5790148	21107412
6458	5791865	21109505
6459	5793313	21110618
6460	5794430	21110523
6461	5794906	21108095
6462	5796286	21108958
6463	5798010	21111073
6464	5798511	21108733
6465	5800372	21111348
6466	5801831	21112492
6467	5803014	21112636
6468	5803501	21110247
6469	5804761	21110670
6470	5806492	21112806
6471	5806972	21110390
6472	5807438	21107925
6473	5809907	21112740
6474	5811304	21113656
6475	5811788	21111257
6476	5812821	21110855
6477	5814261	21111926
6478	5815278	21111461
6479	5815760	21109058
6480	5817187	21110082
6481	5818780	21111707
6482	5819271	21109333
6483	5820859	21110937
6484	5822314	21112061
6485	5823524	21112296
6486	5824018	21109933
6487	5825238	21110203
6488	5827021	21112514
6489	5827511	21110136
6490	5827975	21107668
6491	5830369	21112188
6492	5831815	21113275
6493	5832298	21110872
6494	5833219	21110058
6495	5834674	21111172
6496	5835785	21111046
6497	5836265	21108634
6498	5837525	21109045
6499	5840136	21114341
6500	5840624	21111959
6501	5841103	21109542
6502	5842754	21111363
6503	5844131	21112193
6504	5844610	21109782
6505	5845636	21109342
6506	5847084	21110428
6507	5848102	21109962
6508	5848588	21107572
6509	5850835	21111540
6510	5852416	21113102
6511	5852899	21110704
6512	5853666	21109330
6513	5855108	21110391
6514	5856433	21111027
6515	5856901	21108574
6516	5858838	21111418
6517	5860290	21112508
6518	5861264	21111880
6519	5861734	21109435
6520	5863254	21110772
6521	5864779	21112125
6522	5865259	21109719
6523	5866147	21108778
6524	5867581	21109804
6525	5869629	21113036
6526	5870103	21110606
6527	5871301	21110781
6528	5873097	21113108
6529	5873599	21110776
6530	5874069	21108334
6531	5875605	21109722
6532	5877117	21111025
6533	5877599	21108625
6534	5879396	21110947
6535	5880849	21112032
6536	5881890	21111639
6537	5882363	21109210
6538	5883619	21109586
6539	5885400	21111851
6540	5885884	21109459
6541	5886343	21106976
6542	5888802	21111667
6543	5890241	21112697
6544	5890705	21110237
6545	5891642	21109467
6546	5893080	21110495
6547	5894181	21110316
6548	5894651	21107875
6549	5895868	21108109
6550	5897695	21110526
6551	5898172	21108112
6552	5898638	21105657
6553	5901048	21110158
6554	5902504	21111245
6555	5902990	21108862
6556	5903888	21107955
6557	5905332	21108996
6558	5906500	21109051
6559	5906987	21106673
6560	5909141	21110254
6561	5910855	21112258
6562	5911336	21109858
6563	5911804	21107409
6564	5913447	21109160
6565	5914886	21110182
6566	5915369	21107788
6567	5916468	21107595
6568	5918757	21111648
6569	5919757	21111100
6570	5920240	21108706
6571	5921705	21109815
6572	5923322	21111466
6573	5923804	21109071
6574	5924709	21108187
6575	5926181	21109319
6576	5927436	21109678
6577	5927948	21107390
6578	5930249	21111473
6579	5931942	21113386
6580	5932420	21110979
6581	5933153	21109478
6582	5934600	21110518
6583	5935952	21111219
6584	5936433	21108823
6585	5938402	21111715
6586	5939850	21112753
6587	5940778	21111945
6588	5941249	21109514
6589	5942676	21110479
6590	5944309	21112174
6591	5944813	21109857
6592	5945662	21108769
6593	5947969	21112854
6594	5949215	21113176
6595	5949697	21110781
6596	5950921	21111024
6597	5952725	21113320
6598	5953225	21110990
6599	5953691	21108542
6600	5955218	21109856
6601	5956772	21111264
6602	5957261	21108898
6603	5959022	21111037
6604	5960457	21112022
6605	5961617	21112032
6606	5962105	21109661
6607	5963437	21110278
6608	5965189	21112384
6609	5965671	21109994
6610	5966414	21108526
6611	5968658	21112367
6612	5970039	21113159
6613	5970520	21110763
6614	5971592	21110460
6615	5973015	21111396
6616	5974073	21111041
6617	5974549	21108630
6618	5975851	21109138
6619	5978474	21114308
6620	5978957	21111925
6621	5979431	21109506
6622	5981091	21111275
6623	5982512	21112199
6624	5983016	21109888
6625	5984100	21109624
6626	5985543	21110623
6627	5986762	21110835
6628	5987241	21108436
6629	5989292	21111577
6630	5991099	21113858
6631	5991582	21111474
6632	5992053	21109046
6633	5993682	21110699
6634	5995138	21111741
6635	5995618	21109347
6636	5997350	21111362
6637	5998794	21112358
6638	5999947	21112331
6639	6000431	21109950
6640	6001731	21110442
6641	6003526	21112671
6642	6004007	21110283
6643	6004484	21107879
6644	6006981	21112574
6645	6008421	21113554
6646	6008908	21111183
6647	6009957	21110788
6648	6011404	21111793
6649	6012473	21111466
6650	6012957	21109089
6651	6014391	21110044
6652	6016034	21111731
6653	6016507	21109313
6654	6018021	21110550
6655	6019468	21111550
6656	6020834	21112262
6657	6021310	21109858
6658	6022379	21109530
6659	6023813	21110482
6660	6024868	21110103
6661	6025345	21107703
6662	6027549	21111349
6663	6029212	21113100
6664	6029699	21110732
6665	6030498	21109457
6666	6031943	21110443
6667	6033255	21110963
6668	6033731	21108560
6669	6035604	21111043
6670	6037053	21112038
6671	6038118	21111695
6672	6038588	21109269
6673	6039914	21109836
6674	6041698	21112004
6675	6042176	21109605
6676	6042655	21107211
6677	6044295	21108875
6678	6046630	21112959
6679	6047117	21110595
6680	6048106	21109983
6681	6049551	21110962
6682	6050701	21110908
6683	6051171	21108484
6684	6052546	21109217
6685	6054278	21111194
6686	6054765	21108831
6687	6056344	21110272
6688	6057794	21111265
6689	6059130	21111857
6690	6059599	21109430
6691	6060687	21109160
6692	6062131	21110130
6693	6063175	21109706
6694	6063642	21107274
6695	6065859	21110929
6696	6067555	21112772
6697	6068040	21110403
6698	6068507	21107968
6699	6070185	21109751
6700	6071590	21110578
6701	6072072	21108199
6702	6073083	21107655
6703	6074522	21108602
6704	6076478	21111344
6705	6076973	21109009
6706	6078394	21109890
6707	6080114	21111812
6708	6080591	21109414
6709	6081351	21107997
6710	6082793	21108950
6711	6084157	21109633
6712	6084629	21107218
6713	6086540	21109798
6714	6087987	21110765
6715	6088996	21110214
6716	6089477	21107830
6717	6090920	21108784
6718	6092548	21110377
6719	6093034	21108013
6720	6093819	21106683
6721	6096110	21110571
6722	6097435	21111110
6723	6097925	21108761
6724	6099028	21108533
6725	6100483	21109522
6726	6101492	21108968
6727	6101954	21106523
6728	6103308	21107161
6729	6105927	21112173
6730	6106400	21109766
6731	6106879	21107379
6732	6108540	21109077
6733	6109963	21109949
6734	6110450	21107591
6735	6111419	21106898
6736	6112858	21107827
6737	6114027	21107822
6738	6114500	21105414
6739	6116634	21108742
6740	6118384	21110741
6741	6118871	21108383
6742	6119340	21105963
6743	6120986	21107601
6744	6122459	21108642
6745	6122928	21106222
6746	6123912	21105577
6747	6126220	21109495
6748	6127358	21109381
6749	6127830	21106972
6750	6129151	21107487
6751	6130923	21109553
6752	6131408	21107190
6753	6131893	21104827
6754	6133529	21106425
6755	6134972	21107356
6756	6135443	21104943
6757	6137266	21107182
6758	6138722	21108160
6759	6139816	21107890
6760	6140310	21105557
6761	6141669	21106197
6762	6143422	21108193
6763	6143898	21105797
6764	6144363	21103367
6765	6147010	21108430
6766	6148367	21109063
6767	6148840	21106659
6768	6150000	21106612
6769	6151441	21107532
6770	6152418	21106858
6771	6152887	21104441
6772	6155113	21108049
6773	6156800	21109808
6774	6157280	21107428
6775	6158020	21105942
6776	6159470	21106889
6777	6160859	21107626
6778	6161333	21105225
6779	6162317	21104573
6780	6164620	21108440
6781	6165811	21108493
6782	6166285	21106094
6783	6167610	21106609
6784	6169406	21108734
6785	6169885	21106353
6786	6170360	21103959
6787	6171925	21105292
6788	6173499	21106656
6789	6173991	21104323
6790	6175767	21106372
6791	6177225	21107338
6792	6178417	21107395
6793	6178894	21105006
6794	6180171	21105352
6795	6182006	21107603
6796	6182499	21105270
6797	6182990	21102933
6798	6185471	21107388
6799	6186916	21108303
6800	6187400	21105941
6801	6188429	21105436
6802	6189862	21106313
6803	6191033	21106293
6804	6191505	21103891
6805	6193747	21107519
6806	6195554	21109666
6807	6196030	21107278
6808	6196505	21104886
6809	6198112	21106347
6810	6199622	21107480
6811	6200108	21105124
6812	6201091	21104463
6813	6203410	21108346
6814	6204630	21108490
6815	6205124	21106161
6816	6206389	21106458
6817	6208217	21108667
6818	6208736	21106426
6819	6209213	21104043
6820	6210772	21105335
6821	6212378	21106788
6822	6212856	21104408
6823	6214520	21106055
6824	6215965	21106958
6825	6217242	21107293
6826	6217726	21104933
6827	6218902	21104922
6828	6220351	21105838
6829	6221324	21105135
6830	6221798	21102745
6831	6224109	21106580
6832	6225702	21107982
6833	6226183	21105614
6834	6227031	21104488
6835	6228466	21105353
6836	6229784	21105821
6837	6230268	21103462
6838	6232192	21105981
6839	6233630	21106853
6840	6234656	21106329
6841	6235124	21103919
6842	6236545	21104732
6843	6238226	21106425
6844	6238703	21104044
6845	6239416	21102461
6846	6241709	21106222
6847	6243146	21107086
6848	6243631	21104732
6849	6244559	21103877
6850	6246000	21104753
6851	6247241	21104955
6852	6247727	21102604
6853	6249032	21103021
6854	6250865	21105221
6855	6251340	21102834
6856	6251811	21100433
6857	6254194	21104486
6858	6255703	21105587
6859	6256190	21103242
6860	6257106	21102346
6861	6258554	21103241
6862	6259769	21103349
6863	6260255	21101001
6864	6262278	21103834
6865	6264156	21106175
6866	6264679	21103951
6867	6265150	21101552
6868	6266667	21102675
6869	6268285	21104139
6870	6268779	21101818
6871	6270458	21103488
6872	6271910	21104391
6873	6273187	21104705
6874	6273666	21102331
6875	6274814	21102211
6876	6276261	21103097
6877	6277314	21102656
6878	6277804	21100322
6879	6280118	21104119
6880	6281757	21105645
6881	6282237	21103278
6882	6283022	21101936
6883	6284475	21102836
6884	6285863	21103518
6885	6286346	21101165
6886	6287423	21100801
6887	6289725	21104549
6888	6290828	21104273
6889	6291303	21101889
6890	6292615	21102313
6891	6294455	21104508
6892	6294928	21102121
6893	6295397	21099719
6894	6296956	21100968
6895	6298591	21102471
6896	6299076	21100123
6897	6300769	21101821
6898	6302209	21102671
6899	6303577	21103280
6900	6304098	21101053
6901	6305366	21101327
6902	6306816	21102208
6903	6307879	21101793
6904	6308374	21099481
6905	6310770	21103522
6906	6312367	21104893
6907	6312842	21102514
6908	6314258	21103278
6909	6315772	21104367
6910	6316874	21104081
6911	6317725	21102958
6912	6320031	21106694
6913	6321434	21107411
6914	6321912	21105040
6915	6322936	21104491
6916	6324381	21105347
6917	6325537	21105239
6918	6326030	21102919
6919	6327392	21103500
6920	6330082	21108506
6921	6330570	21106171
6922	6331330	21104739
6923	6332778	21105603
6924	6334268	21106605
6925	6334739	21104213
6926	6335727	21103541
6927	6337173	21104398
6928	6339248	21107345
6929	6339730	21104989
6930	6340944	21105072
6931	6342382	21105896
6932	6343358	21105186
6933	6343844	21102844
6934	6345371	21103965
6935	6347025	21105508
6936	6347512	21103168
6937	6349219	21104887
6938	6350676	21105772
6939	6352305	21107229
6940	6352792	21104889
6941	6353789	21104247
6942	6355227	21105065
6943	6356422	21105079
6944	6356891	21102682
6945	6358822	21105137
6946	6360269	21105986
6947	6361328	21105548
6948	6361799	21103158
6949	6363171	21103756
6950	6364998	21105862
6951	6365492	21103547
6952	6365970	21101181
6953	6367581	21102572
6954	6370045	21106786
6955	6370535	21104461
6956	6371488	21103667
6957	6372940	21104527
6958	6374193	21104725
6959	6374670	21102358
6960	6375875	21102398
6961	6377302	21103173
6962	6378289	21102492
6963	6378764	21100116
6964	6381084	21103843
6965	6382761	21105445
6966	6383251	21103118
6967	6384093	21101958
6968	6385529	21102760
6969	6386916	21103396
6970	6387390	21101021
6971	6389337	21103509
6972	6390779	21104327
6973	6391868	21103980
6974	6392358	21101655
6975	6393771	21102378
6976	6395512	21104183
6977	6395996	21101837
6978	6396466	21099449
6979	6398950	21103701
6980	6400459	21104738
6981	6400937	21102374
6982	6401876	21101532
6983	6403305	21102302
6984	6404543	21102443
6985	6405020	21100077
6986	6407028	21102756
6987	6408463	21103544
6988	6409473	21102933
6989	6409952	21100572
6990	6411364	21101285
6991	6413116	21103114
6992	6413595	21100757
6993	6414070	21098385
6994	6415727	21099902
6995	6418133	21103878
6996	6418623	21101558
6997	6419553	21100680
6998	6420995	21101489
6999	6422266	21101733
7000	6422755	21099407
7001	6423960	21099436
7002	6425409	21100263
7003	6426436	21099705
7004	6426937	21097420
7005	6429446	21101725
7006	6431081	21103161
7007	6431560	21100805
7008	6432451	21099799
7009	6433904	21100638
7010	6435357	21101472
7011	6435856	21099184
7012	6437856	21101811
7013	6439298	21102611
7014	6440349	21102130
7015	6440835	21099795
7016	6442283	21100612
7017	6444018	21102369
7018	6444496	21100010
7019	6445246	21098542
7020	6447525	21102076
7021	6448988	21102942
7022	6449476	21100616
7023	6450481	21099981
7024	6451938	21100822
7025	6453169	21100928
7026	6453648	21098572
7027	6454965	21098955
7028	6457715	21104023
7029	6458207	21101710
7030	6458685	21099353
7031	6460290	21100676
7032	6461932	21102117
7033	6462422	21099799
7034	6463261	21098622
7035	6464704	21099412
7036	6466092	21100027
7037	6466582	21097707
7038	6468516	21100101
7039	6469964	21100905
7040	6471044	21100514
7041	6471530	21098180
7042	6472962	21098933
7043	6474701	21100687
7044	6475181	21098338
7045	6475665	21096000
7046	6478183	21100291
7047	6479676	21101239
7048	6480166	21098922
7049	6481190	21098344
7050	6482637	21099141
7051	6483805	21099031
7052	6484289	21096693
7053	6486419	21099713
7054	6488255	21101774
7055	6488760	21099506
7056	6489248	21097183
7057	6490800	21098320
7058	6492448	21099766
7059	6492941	21097460
7060	6493739	21096145
7061	6496020	21099648
7062	6497422	21100295
7063	6497907	21097963
7064	6498976	21097526
7065	6500431	21098343
7066	6501687	21098514
7067	6502165	21096159
7068	6504221	21098924
7069	6505673	21099730
7070	6506663	21099035
7071	6507132	21096653
7072	6508627	21097597
7073	6510083	21098413
7074	6511081	21097743
7075	6511560	21095393
7076	6513028	21096249
7077	6515664	21100885
7078	6516157	21098580
7079	6516630	21096211
7080	6518288	21097677
7081	6519868	21098890
7082	6520355	21096567
7083	6521303	21095735
7084	6522740	21096486
7085	6524022	21096733
7086	6524494	21094361
7087	6526539	21097077
7088	6527984	21097848
7089	6529008	21097260
7090	6529476	21094877
7091	6530901	21095586
7092	6532690	21097468
7093	6533173	21095132
7094	6533651	21092781
7095	6536196	21097101
7096	6537676	21097986
7097	6538156	21095641
7098	6539191	21095086
7099	6540658	21095926
7100	6541860	21095910
7101	6542351	21093603
7102	6544508	21096665
7103	6546346	21098697
7104	6546824	21096345
7105	6547290	21093959
7106	6548855	21095108
7107	6550557	21096703
7108	6551050	21094400
7109	6551895	21093234
7110	6554224	21096843
7111	6555583	21097327
7112	6556068	21095000
7113	6557114	21094478
7114	6558561	21095247
7115	6559752	21095190
7116	6560229	21092837
7117	6561550	21093200
7118	6564293	21098131
7119	6564822	21095945
7120	6565306	21093616
7121	6566857	21094714
7122	6568504	21096121
7123	6568987	21093789
7124	6569765	21092405
7125	6571224	21093206
7126	6573613	21096993
7127	6574095	21094656
7128	6575148	21094153
7129	6576596	21094916
7130	6577849	21095053
7131	6578330	21092718
7132	6579671	21093137
7133	6581573	21095353
7134	6582103	21093173
7135	6582589	21090853
7136	6585141	21095149
7137	6586720	21096328
7138	6587207	21094012
7139	6588204	21093326
7140	6589664	21094125
7141	6590961	21094398
7142	6591448	21092081
7143	6593522	21094842
7144	6594975	21095613
7145	6595990	21094987
7146	6596474	21092658
7147	6597869	21093243
7148	6599676	21095148
7149	6600179	21092880
7150	6600659	21090544
7151	6603147	21094619
7152	6604690	21095673
7153	6605180	21093366
7154	6606168	21092649
7155	6607621	21093420
7156	6608925	21093709
7157	6609412	21091394
7158	6611573	21094419
7159	6613023	21095174
7160	6614056	21094600
7161	6614527	21092234
7162	6615945	21092885
7163	6617689	21094577
7164	6618169	21092238
7165	6618899	21090699
7166	6620340	21091424
7167	6622776	21095318
7168	6623263	21093001
7169	6624264	21092323
7170	6625708	21093055
7171	6626983	21093248
7172	6627471	21090936
7173	6628704	21090995
7174	6630154	21091744
7175	6631190	21091178
7176	6631663	21088819
7177	6633998	21092381
7178	6635732	21094031
7179	6636216	21091707
7180	6636937	21090136
7181	6638381	21090865
7182	6639998	21092140
7183	6640484	21089822
7184	6642313	21091771
7185	6643779	21092568
7186	6645182	21093161
7187	6645657	21090809
7188	6646746	21090407
7189	6648197	21091151
7190	6649371	21091017
7191	6649856	21088699
7192	6651999	21091639
7193	6653863	21093691
7194	6654372	21091447
7195	6654843	21089085
7196	6656355	21090021
7197	6658105	21091707
7198	6658589	21089386
7199	6660252	21090798
7200	6661694	21091512
7201	6663125	21092186
7202	6663605	21089852
7203	6664753	21089632
7204	6666212	21090397
7205	6667399	21090300
7206	6667926	21088116
7207	6670312	21091808
7208	6672124	21093688
7209	6672616	21091391
7210	6673360	21089891
7211	6674824	21090667
7212	6676328	21091570
7213	6676816	21089263
7214	6678579	21090980
7215	6680023	21091691
7216	6681368	21092092
7217	6681851	21089768
7218	6683034	21089654
7219	6684472	21090344
7220	6685564	21089943
7221	6686042	21087605
7222	6688312	21090917
7223	6690104	21092721
7224	6690605	21090456
7225	6691087	21088129
7226	6692752	21089534
7227	6694320	21090629
7228	6694804	21088308
7229	6695750	21087446
7230	6698063	21090888
7231	6699371	21091161
7232	6699862	21088866
7233	6700919	21088352
7234	6702364	21089057
7235	6703571	21089013
7236	6704055	21086695
7237	6705349	21086924
7238	6706784	21087597
7239	6707848	21087102
7240	6708335	21084796
7241	6710665	21088279
7242	6712475	21090130
7243	6712990	21087907
7244	6713819	21086675
7245	6715262	21087368
7246	6716846	21088507
7247	6717339	21086219
7248	6719189	21088189
7249	6720634	21088888
7250	6721972	21089249
7251	6722457	21086936
7252	6723642	21086819
7253	6725085	21087510
7254	6726254	21087341
7255	6726756	21085082
7256	6729181	21088848
7257	6730995	21090699
7258	6731479	21088384
7259	6732206	21086828
7260	6733655	21087536
7261	6735245	21088681
7262	6735742	21086407
7263	6737602	21088397
