iter	MAE	RMSE
11691	0.05139171631	0.08477997237
11692	0.05139169988	0.08477944514
11693	0.05139168395	0.0847789359
11694	0.05139050465	0.08477823558
11695	0.05139043378	0.08477833769
11696	0.05138930244	0.08477770792
11697	0.05138821215	0.08477705208
11698	0.05138718163	0.08477642445
11699	0.0513861928	0.08477582368
11700	0.05138522065	0.08477528971
11701	0.05138434013	0.08477477568
11702	0.05138371801	0.08477428078
11703	0.05138330533	0.08477364023
11704	0.05138309335	0.0847736445
11705	0.05138288965	0.08477365282
11706	0.05138269206	0.08477366481
11707	0.05137820806	0.08476608419
11708	0.05137801524	0.08476609413
11709	0.0513778291	0.08476610726
11710	0.05137764855	0.08476612328
11711	0.05137625959	0.0847646638
11712	0.05137617452	0.08476465707
11713	0.05137609201	0.08476465078
11714	0.05137577975	0.08476410892
11715	0.05137547686	0.08476358618
11716	0.05137518305	0.08476308182
11717	0.05137498927	0.08476259513
11718	0.05137057402	0.08475901191
11719	0.05136962836	0.08475710819
11720	0.05136948592	0.08475689838
11721	0.05136946177	0.08475646657
11722	0.05136932266	0.08475627043
11723	0.05136918772	0.08475608139
11724	0.05136917313	0.08475565535
11725	0.05136904103	0.08475547907
11726	0.0513690273	0.08475506269
11727	0.05136889329	0.08475500311
11728	0.05136888062	0.08475459913
11729	0.05136875278	0.08475453999
11730	0.0513687411	0.08475414807
11731	0.05136795817	0.08475391793
11732	0.0513678351	0.08475384679
11733	0.05136770604	0.08475345289
11734	0.05136758084	0.08475307251
11735	0.05136745941	0.08475270514
11736	0.05136734906	0.0847526324
11737	0.05136724307	0.08475256203
11738	0.05136716471	0.08475271302
11739	0.051367062	0.08475263242
11740	0.05136696237	0.0847525544
11741	0.05136686573	0.08475247889
11742	0.05136675078	0.08475212615
11743	0.05136663928	0.0847517854
11744	0.05136656279	0.08475193917
11745	0.05136649027	0.08475208889
11746	0.05136624858	0.08475197669
11747	0.05136601578	0.08475186961
11748	0.05136594399	0.08475199462
11749	0.05136583727	0.08475165101
11750	0.05136573374	0.08475131897
11751	0.05136550306	0.08475121286
11752	0.05136527954	0.08475111151
11753	0.05136518262	0.08475079266
11754	0.0513650886	0.08475048447
11755	0.05136499741	0.08475018657
11756	0.05136490895	0.08474989857
11757	0.05136468219	0.0847498022
11758	0.05136458795	0.08474969462
11759	0.05136450561	0.08474941477
11760	0.05136442574	0.08474914417
11761	0.05136433771	0.08474903877
11762	0.05136426134	0.08474877553
11763	0.05136418727	0.08474852094
11764	0.05136375849	0.08474781468
11765	0.05136335179	0.08474713365
11766	0.05136323968	0.08474711541
11767	0.05136318465	0.08474686186
11768	0.05136313796	0.08474682663
11769	0.05136309267	0.08474679254
11770	0.05136304874	0.08474675954
11771	0.05136300613	0.08474672761
11772	0.05136296479	0.0847466967
11773	0.05136285582	0.08474668122
11774	0.05136280378	0.08474642992
11775	0.05136275331	0.08474618679
11776	0.05136270435	0.08474595155
11777	0.05136265686	0.08474572394
11778	0.05136254994	0.08474570731
11779	0.05136250288	0.0847454857
11780	0.05136245723	0.08474527126
11781	0.05136241295	0.08474506372
11782	0.05136230813	0.08474504673
11783	0.05136226421	0.08474484457
11784	0.05136214667	0.08473662746
11785	0.05136210952	0.08473641975
11786	0.05136207349	0.08473621863
11787	0.05136195507	0.08472847053
11788	0.05136192098	0.08472827249
11789	0.05136187911	0.08472820279
11790	0.05136184612	0.0847280137
11791	0.05136181412	0.08472783057
11792	0.05136178308	0.0847276532
11793	0.05136166915	0.08472032653
11794	0.05136155863	0.08471342733
11795	0.05136145143	0.08470693054
11796	0.0513609506	0.08470664028
11797	0.05136088772	0.0847064628
11798	0.05136078227	0.08470037344
11799	0.05136071884	0.0847001845
11800	0.05136065731	0.08470000179
11801	0.05136059932	0.08469982509
11802	0.05136055295	0.0846996542
11803	0.05136050797	0.0846994889
11804	0.05136046434	0.08469932901
11805	0.05136042202	0.08469917433
11806	0.05136004555	0.084698996
11807	0.05136001086	0.08469883863
11808	0.05135964621	0.08469867311
11809	0.05135929251	0.08469851808
11810	0.05135894941	0.08469837292
11811	0.05135891602	0.08469822428
11812	0.05135888363	0.0846980804
11813	0.05135885221	0.08469794111
11814	0.05135876316	0.08469792868
11815	0.05135873349	0.08469779131
11816	0.05135864715	0.08469778044
11817	0.05135858844	0.08469777021
11818	0.05135856045	0.08469763228
11819	0.05135852719	0.0846976235
11820	0.05135849569	0.08469761526
11821	0.0513584652	0.08469760752
11822	0.05135843684	0.08469746695
11823	0.05135837621	0.08469730832
11824	0.0513583174	0.08469715493
11825	0.05135826036	0.08469700657
11826	0.05135786001	0.08469705323
11827	0.05135783212	0.08469690119
11828	0.05135777657	0.08469675995
11829	0.0513571456	0.08469625053
11830	0.05135653356	0.08469578791
11831	0.05135551499	0.0846956557
11832	0.05135492112	0.08469523117
11833	0.05135413336	0.08469510149
11834	0.05135398414	0.08469498182
11835	0.0513538394	0.08469487151
11836	0.051353699	0.08469476993
11837	0.05135356282	0.08469467651
11838	0.05135351103	0.0846945572
11839	0.05135346079	0.08469444179
11840	0.05135341206	0.08469433016
11841	0.05135246557	0.08469411621
11842	0.05135233085	0.08469401068
11843	0.05135220262	0.08469391283
11844	0.05135217363	0.08469391066
11845	0.05135205172	0.08469381682
11846	0.05135193347	0.08469372979
11847	0.05135148032	0.08469309575
11848	0.05135136504	0.08469301163
11849	0.05135135802	0.08469300139
11850	0.051350918	0.08469238208
11851	0.05135080561	0.08469229798
11852	0.05135047165	0.08469217812
11853	0.05135036223	0.08469209778
11854	0.05135011026	0.08469198174
11855	0.05134977918	0.08469184766
11856	0.05134967037	0.08469177224
11857	0.05134966128	0.08469174622
11858	0.05134965245	0.08469172176
11859	0.05134932345	0.08469159861
11860	0.051349218	0.08469152449
11861	0.05134901667	0.084691439
11862	0.05134900796	0.08469141241
11863	0.05134881274	0.08469132796
11864	0.05134870461	0.08469129712
11865	0.05134859972	0.08469126987
11866	0.0513484095	0.08469118504
11867	0.0513480869	0.08469105089
11868	0.05134790235	0.08469097178
11869	0.05134772333	0.08469089603
11870	0.05134762109	0.08469085473
11871	0.05134736965	0.08469079464
11872	0.05134719551	0.08469072313
11873	0.05134681492	0.08468999739
11874	0.05134659669	0.08469007875
11875	0.05134638501	0.08469015832
11876	0.05134621627	0.08469008175
11877	0.05134605259	0.0846900083
11878	0.05134589383	0.08468993782
11879	0.05134552539	0.0846892068
11880	0.051345168	0.08468850174
11881	0.05134482134	0.08468782162
11882	0.05134466751	0.08468774589
11883	0.05134432244	0.08468779111
11884	0.05134424996	0.08468787704
11885	0.05134417966	0.08468796064
11886	0.05134386407	0.08468734057
11887	0.05134355795	0.08468674205
11888	0.05134326101	0.08468616428
11889	0.0513431987	0.08468623843
11890	0.05134313825	0.08468631055
11891	0.05134220055	0.08468595709
11892	0.0513409676	0.08468513823
11893	0.05133977723	0.0846845149
11894	0.05133858141	0.08468373608
11895	0.05133742147	0.08468300153
11896	0.05133575764	0.08468144613
11897	0.05133572423	0.08468140416
11898	0.05133516199	0.08468174683
11899	0.05133466719	0.08468208595
11900	0.05133459647	0.08468204802
11901	0.05133374559	0.08468141505
11902	0.05133294478	0.08468080582
11903	0.05133257518	0.08468033356
11904	0.05132806185	0.08467625128
11905	0.05132755424	0.08467583144
11906	0.05132733026	0.08467538097
11907	0.05132656389	0.08467481635
11908	0.05132223586	0.08467093835
11909	0.05132206876	0.08467051036
11910	0.0513172453	0.08466525481
11911	0.05131709964	0.0846648055
11912	0.05131695834	0.08466437243
11913	0.05131543224	0.08466321564
11914	0.0513153014	0.08466284474
11915	0.05131519314	0.08466248719
11916	0.05130927527	0.08465593775
11917	0.05130910457	0.08465576171
11918	0.05130352058	0.08464953447
11919	0.05130279218	0.08464895567
11920	0.05130209003	0.0846483981
11921	0.05130197651	0.08464808461
11922	0.05130181655	0.08464742582
11923	0.05130130256	0.0846475986
11924	0.05130119323	0.08464728438
11925	0.05130103672	0.08464664628
11926	0.05130049597	0.08464611453
11927	0.05129906064	0.08464501506
11928	0.05129814145	0.08464501348
11929	0.05129800342	0.08464476739
11930	0.05129785857	0.0846441788
11931	0.05129652523	0.08464309394
11932	0.05129555345	0.08464266381
11933	0.05129541781	0.08464250303
11934	0.05129529525	0.08464249701
11935	0.05129519577	0.08464249192
11936	0.05129426707	0.08464211706
11937	0.05129353347	0.08464176216
11938	0.05128908323	0.08463661706
11939	0.05128894847	0.08463659293
11940	0.05128823803	0.08463629354
11941	0.05128570926	0.08463393109
11942	0.05128558278	0.08463391628
11943	0.05128461375	0.08463336452
11944	0.05128365108	0.08463220287
11945	0.05128296838	0.0846318058
11946	0.05128056064	0.08462964088
11947	0.05127979264	0.08462852379
11948	0.05127913781	0.0846274479
11949	0.05127902863	0.08462722797
11950	0.05127848822	0.0846269753
11951	0.05127840252	0.08462669524
11952	0.05127797511	0.08462644751
11953	0.05127790481	0.0846261559
11954	0.05127777526	0.08462587069
11955	0.05127771439	0.08462558805
11956	0.05127759883	0.08462550991
11957	0.0512775483	0.08462523683
11958	0.05127703747	0.08462542564
11959	0.05127654197	0.08462564357
11960	0.05127606133	0.08462586042
11961	0.05127585803	0.08462565731
11962	0.05127580859	0.08462540486
11963	0.05127576536	0.0846251608
11964	0.05127573461	0.08462492486
11965	0.05127205032	0.08461818177
11966	0.05127171189	0.08461787547
11967	0.05127148196	0.08461758181
11968	0.05127123286	0.08461733842
11969	0.05127070351	0.08461781378
11970	0.05127067763	0.08461762927
11971	0.05126552226	0.0846136003
11972	0.05126522567	0.08461335526
11973	0.05126494301	0.08461312014
11974	0.05126420337	0.08461203692
11975	0.05126391859	0.08461185734
11976	0.05126364234	0.08461168543
11977	0.0512631176	0.0846121878
11978	0.0512626086	0.08461268073
11979	0.05126205603	0.0846122118
11980	0.05126101361	0.08461138164
11981	0.05126083944	0.08461109076
11982	0.05125669907	0.08460595392
11983	0.05125615362	0.08460565353
11984	0.05125477434	0.08460511783
11985	0.05125428062	0.08460481978
11986	0.05125416857	0.08460460299
11987	0.05125381345	0.08460432067
11988	0.05125251696	0.08460380119
11989	0.05125129726	0.08460330668
11990	0.05124847374	0.0846007409
11991	0.05124167178	0.08458910755
11992	0.05124152453	0.08458900881
11993	0.0512414702	0.08458899242
11994	0.05124143602	0.084588994
11995	0.05124103953	0.08458883241
11996	0.05124065494	0.08458867928
11997	0.05124028189	0.08458853416
11998	0.05123943171	0.08458842262
11999	0.05123907099	0.08458825709
12000	0.05123874365	0.08458776993
12001	0.05123795415	0.08458766236
12002	0.05123767583	0.08458710819
12003	0.05123745621	0.08458657331
12004	0.05123711993	0.08458645446
12005	0.05123634811	0.0845863499
12006	0.05123631225	0.08458634105
12007	0.0512344302	0.08458584935
12008	0.05123340492	0.08458492175
12009	0.05122381197	0.08455496506
12010	0.0512237788	0.08455491335
12011	0.05122371141	0.08455458617
12012	0.05122326784	0.08455439878
12013	0.05122303991	0.08455449775
12014	0.051222967	0.08455416787
12015	0.05122289628	0.08455385041
12016	0.05122246558	0.08455366017
12017	0.05122204781	0.08455348138
12018	0.05122196522	0.08455313769
12019	0.05122173493	0.08455307694
12020	0.05122151155	0.08455301869
12021	0.05122144932	0.08455268914
12022	0.05122105603	0.08455251192
12023	0.05122064957	0.08455242568
12024	0.05122043033	0.08455244193
12025	0.05121991204	0.08455246511
12026	0.05121982129	0.08455248464
12027	0.05121973326	0.0845525041
12028	0.05121935391	0.08455243616
12029	0.05121898595	0.08455237474
12030	0.05121890126	0.08455238425
12031	0.05121854507	0.08455232726
12032	0.051217334	0.08455192733
12033	0.05121534992	0.08455110933
12034	0.0512152693	0.0845511307
12035	0.05121338039	0.0845478369
12036	0.0512130854	0.08454732157
12037	0.05121125238	0.08454416266
12038	0.05121095243	0.08454402242
12039	0.0512107738	0.08454413279
12040	0.05120562995	0.08453783922
12041	0.05120548301	0.08453773185
12042	0.05120513354	0.08453753088
12043	0.05118883354	0.084509394
12044	0.05118873751	0.08450928423
12045	0.05118865094	0.08450918031
12046	0.05118856698	0.08450908189
12047	0.05118835619	0.0845090962
12048	0.05118827701	0.08450900293
12049	0.05118797538	0.08450870935
12050	0.05118790028	0.08450861866
12051	0.05118766057	0.08450834752
12052	0.05118762287	0.0845071693
12053	0.05118742443	0.08450721432
12054	0.05118735401	0.08450714086
12055	0.0511872857	0.08450707125
12056	0.05118705748	0.08450683805
12057	0.05118686938	0.0845068954
12058	0.05118680362	0.08450683846
12059	0.05118673991	0.08450678459
12060	0.05118656442	0.08450684087
12061	0.05118639427	0.08450689701
12062	0.05118622923	0.08450695294
12063	0.05118600617	0.08450673575
12064	0.0511859217	0.0845066812
12065	0.05118551493	0.08450605657
12066	0.0511853528	0.08450616121
12067	0.05118519553	0.08450626337
12068	0.05118504299	0.08450636309
12069	0.05118489502	0.08450646041
12070	0.05118478121	0.08450647357
12071	0.05118463941	0.08450655557
12072	0.05117534709	0.08447836006
12073	0.05117524024	0.08447834586
12074	0.0511680314	0.0844518103
12075	0.05116789925	0.08445188086
12076	0.0511677998	0.0844517546
12077	0.05116771168	0.08445163268
12078	0.05116762621	0.08445151495
12079	0.05116749964	0.08445160445
12080	0.05116096383	0.08442664892
12081	0.0511546241	0.08440316009
12082	0.05114847822	0.08438105209
12083	0.05114771993	0.0843807074
12084	0.05114175957	0.08435990469
12085	0.05114123634	0.0843598028
12086	0.05114050079	0.08435948347
12087	0.05114004553	0.08435939747
12088	0.05113901093	0.08435837364
12089	0.05113322724	0.08433889886
12090	0.05113281944	0.08433880671
12091	0.05112722546	0.08432050114
12092	0.05112686832	0.08432044829
12093	0.05112144941	0.0843032226
12094	0.05112137938	0.08430324398
12095	0.05111612878	0.08428703592
12096	0.05111606134	0.08428707175
12097	0.05111571598	0.08428701512
12098	0.05111567055	0.08428689954
12099	0.05111476901	0.0842859854
12100	0.05111226757	0.08428366838
12101	0.05111222155	0.08428359563
12102	0.05111188618	0.08428356094
12103	0.05111176087	0.08428359565
12104	0.05111138284	0.08428341709
12105	0.05111105525	0.08428324536
12106	0.0511107942	0.08428308017
12107	0.05111046586	0.08428307925
12108	0.05110996961	0.08428301279
12109	0.05110971761	0.08428284646
12110	0.05110923741	0.08428279297
12111	0.05110910999	0.08428286695
12112	0.0511089864	0.08428294004
12113	0.05110886651	0.08428301221
12114	0.05110875022	0.08428308339
12115	0.05110829247	0.08428303104
12116	0.05110784968	0.08428298307
12117	0.05110778551	0.08428291674
12118	0.05110767198	0.08428297312
12119	0.05110756245	0.08428302892
12120	0.05110730293	0.08428304239
12121	0.05110719591	0.08428310456
12122	0.05110713358	0.0842830348
12123	0.05110707479	0.08428297612
12124	0.05110696695	0.08428303932
12125	0.05110673007	0.08428365796
12126	0.0511065003	0.08428426199
12127	0.05110629764	0.08428412924
12128	0.05110610106	0.08428400102
12129	0.05110597441	0.08428396565
12130	0.05110574533	0.08428457616
12131	0.05110552313	0.08428517195
12132	0.0511053784	0.08428507878
12133	0.05110516013	0.08428497649
12134	0.05110506367	0.08428495579
12135	0.05110425504	0.08428466101
12136	0.05110411414	0.08428454678
12137	0.05110143998	0.0842810976
12138	0.05110135986	0.08428078737
12139	0.05110128214	0.08428049197
12140	0.05110123307	0.08428074929
12141	0.05110119066	0.08428075799
12142	0.05110114951	0.08428076679
12143	0.05110112965	0.0842808811
12144	0.05109614095	0.08427918398
12145	0.05109605945	0.08427929749
12146	0.05109604523	0.08427938772
12147	0.05109603143	0.08427947533
12148	0.05109596939	0.08427969578
12149	0.05109595597	0.08427978257
12150	0.0510958959	0.08428000019
12151	0.05109583763	0.08428021265
12152	0.05109578111	0.08428042001
12153	0.05109576799	0.08428050882
12154	0.05109571328	0.08428071328
12155	0.05109563398	0.08428082813
12156	0.05109562006	0.08428092734
12157	0.05109556696	0.08428112603
12158	0.05109115234	0.0842795646
12159	0.05109107716	0.0842796381
12160	0.05109096158	0.08427938808
12161	0.05109094603	0.08427951063
12162	0.05109075516	0.08427875269
12163	0.05108783784	0.08427667536
12164	0.05108778805	0.08427677009
12165	0.0510877262	0.08427662055
12166	0.05108760902	0.08427634329
12167	0.05108754914	0.08427619741
12168	0.05108751542	0.08427632328
12169	0.05108748271	0.0842764456
12170	0.05108745098	0.08427656445
12171	0.05108733771	0.08427629017
12172	0.05108730704	0.08427640346
12173	0.05108727728	0.08427651353
12174	0.05108722987	0.08427658698
12175	0.05108717202	0.08427644449
12176	0.0510871159	0.08427630777
12177	0.05108706147	0.08427617657
12178	0.05108695143	0.08427590494
12179	0.05108684469	0.08427564409
12180	0.05108681598	0.08427574356
12181	0.05108677041	0.08427580606
12182	0.05108666684	0.08427555331
12183	0.05108656731	0.08427531047
12184	0.05108652322	0.08427536795
12185	0.05108643494	0.08427531247
12186	0.05108634931	0.08427525885
12187	0.05108630654	0.08427531495
12188	0.05108621583	0.08427522254
12189	0.05108616267	0.08427510741
12190	0.0510861121	0.084274997
12191	0.05108601451	0.08427476372
12192	0.05108596558	0.08427465616
12193	0.05108591811	0.08427455295
12194	0.05108587207	0.08427445389
12195	0.05108582741	0.0842743588
12196	0.05108573849	0.08427425932
12197	0.05108569508	0.08427417021
12198	0.05108560886	0.0842740725
12199	0.05108552616	0.08427397784
12200	0.05108544769	0.08427388613
12201	0.0510853514	0.08427366943
12202	0.05108531972	0.08427373037
12203	0.051085226	0.08427352188
12204	0.05108514705	0.08427353863
12205	0.05108511806	0.08427359966
12206	0.05108349783	0.0842739447
12207	0.05108340273	0.08427388649
12208	0.05108318724	0.08427344209
12209	0.05108300189	0.08427301253
12210	0.05108291845	0.08427292605
12211	0.05108287894	0.08427281741
12212	0.05108284061	0.08427271231
12213	0.05108274725	0.08427258731
12214	0.05108259591	0.08427218387
12215	0.05108255577	0.08427208549
12216	0.05108190181	0.08427201088
12217	0.0510818387	0.08427186304
12218	0.05108177749	0.08427172101
12219	0.05108114319	0.08427165411
12220	0.05108104917	0.08427137658
12221	0.05108098984	0.0842712421
12222	0.05108037462	0.08427118213
12223	0.05108031708	0.08427105372
12224	0.05107972034	0.08427099937
12225	0.05107962917	0.08427073956
12226	0.05107957214	0.08427064106
12227	0.05107899337	0.0842705918
12228	0.05107893807	0.08427049722
12229	0.05107884916	0.08427025625
12230	0.05107828789	0.08427021629
12231	0.05107823427	0.08427012576
12232	0.05107768995	0.08427009394
12233	0.05107763795	0.08427000672
12234	0.05107755127	0.08426978352
12235	0.05107702338	0.08426975955
12236	0.05107651134	0.0842697384
12237	0.05107642727	0.0842695238
12238	0.05107634572	0.084269317
12239	0.05107629531	0.08426923347
12240	0.05107624764	0.08426915263
12241	0.05107474689	0.08426751165
12242	0.05107465439	0.08426771917
12243	0.0510745158	0.08426724565
12244	0.05107438136	0.08426678734
12245	0.05107425095	0.08426634373
12246	0.05107423664	0.08426640894
12247	0.05107411018	0.08426598095
12248	0.05107407696	0.08426597418
12249	0.05107404474	0.08426596806
12250	0.05107403095	0.08426603556
12251	0.05107390838	0.08426562516
12252	0.05107389503	0.08426569211
12253	0.05107388209	0.08426575728
12254	0.05107385207	0.08426575474
12255	0.05107383954	0.08426581928
12256	0.05107382739	0.08426588209
12257	0.05107370863	0.08426549036
12258	0.05107363986	0.08426532879
12259	0.05107352475	0.08426495312
12260	0.05107341309	0.08426458941
12261	0.05107334759	0.08426443501
12262	0.05107323995	0.08426408627
12263	0.05107313554	0.08426374861
12264	0.05107307353	0.08426360083
12265	0.05107306256	0.08426367619
12266	0.05107296128	0.08426335307
12267	0.05107286304	0.08426304018
12268	0.05107276775	0.08426273718
12269	0.05107267532	0.08426244376
12270	0.05107266468	0.0842625192
12271	0.05107263777	0.08426254517
12272	0.05107254811	0.08426226198
12273	0.051072522	0.0842622877
12274	0.05107251168	0.08426236249
12275	0.05107242471	0.08426208912
12276	0.05107212582	0.0842615913
12277	0.05107204146	0.08426132695
12278	0.05107175154	0.08426084824
12279	0.05107174153	0.08426092261
12280	0.05107146061	0.08426046174
12281	0.0510714509	0.08426053441
12282	0.05107144148	0.08426060505
12283	0.05107116956	0.08426016116
12284	0.05107090579	0.08425973373
12285	0.05107082396	0.0842594802
12286	0.05107056811	0.08425906887
12287	0.05107048874	0.0842588236
12288	0.05107024056	0.0842584277
12289	0.05106999983	0.08425804629
12290	0.05106976632	0.08425767878
12291	0.05106968933	0.08425744205
12292	0.05106961464	0.08425721273
12293	0.05106938814	0.08425685909
12294	0.05106916843	0.08425651824
12295	0.05106895531	0.08425618967
12296	0.05106894618	0.08425626204
12297	0.05106873973	0.08425594505
12298	0.05106873087	0.08425601561
12299	0.05106872227	0.08425608418
12300	0.05106870687	0.08425610207
12301	0.05106869192	0.08425611944
12302	0.05106822858	0.084255983
12303	0.05106814243	0.08425596555
12304	0.05106769794	0.08425583806
12305	0.05106749886	0.08425554794
12306	0.05106730576	0.08425526823
12307	0.05106711844	0.08425499851
12308	0.05106693675	0.08425473839
12309	0.0510667605	0.08425448749
12310	0.05106665321	0.084254452
12311	0.05106655633	0.08425441848
12312	0.0510663856	0.08425414787
12313	0.05106629162	0.08425411679
12314	0.05106620046	0.08425408744
12315	0.05106611204	0.08425405972
12316	0.05106602702	0.08425403354
12317	0.05106597897	0.08425402709
12318	0.05106557145	0.08425359034
12319	0.0510655565	0.08425374953
12320	0.05106512712	0.0842535387
12321	0.05106512413	0.08425362737
12322	0.05106512123	0.08425371341
12323	0.05106495493	0.08425348757
12324	0.05106453885	0.08425327592
12325	0.05106446216	0.0842533395
12326	0.05106439179	0.08425327309
12327	0.05106400067	0.08425284632
12328	0.05106393323	0.08425278192
12329	0.05106386782	0.0842527195
12330	0.05106380438	0.08425265901
12331	0.05106345107	0.08425246411
12332	0.0510589972	0.08425116944
12333	0.05105899391	0.08425124553
12334	0.05105893774	0.08425136458
12335	0.0510541907	0.08423907415
12336	0.05105352748	0.0842390143
12337	0.05105352419	0.08423910296
12338	0.05105345273	0.08423919915
12339	0.05104983678	0.08423390718
12340	0.05104982354	0.08423399947
12341	0.05104632006	0.08422893763
12342	0.05104621006	0.08422875921
12343	0.05104281366	0.08422391457
12344	0.0510426266	0.08422368336
12345	0.05104248545	0.08422361501
12346	0.05104234855	0.08422354931
12347	0.0510420168	0.08422337897
12348	0.05104188707	0.08422255862
12349	0.05104175448	0.0842224967
12350	0.05104173548	0.08422251061
12351	0.05104171704	0.08422252411
12352	0.05104158843	0.08422246472
12353	0.05104145231	0.08422168434
12354	0.05104138835	0.08422166827
12355	0.05104132631	0.08422165286
12356	0.05104120156	0.08422159628
12357	0.05104106461	0.08422085128
12358	0.05104083592	0.0842208101
12359	0.0510407084	0.08422009386
12360	0.05104048657	0.08422005485
12361	0.05104027139	0.08422001765
12362	0.05104015038	0.08421996382
12363	0.051040033	0.08421991205
12364	0.05103985892	0.08421970196
12365	0.0510396502	0.08421966432
12366	0.05103953634	0.08421961479
12367	0.0510394259	0.08421956713
12368	0.05103930287	0.08421888429
12369	0.05103918352	0.08421822909
12370	0.05103907697	0.08421816155
12371	0.05103897361	0.08421809638
12372	0.05103877115	0.08421805822
12373	0.05103870378	0.08421785093
12374	0.05103850739	0.0842178134
12375	0.0510383169	0.0842177775
12376	0.05103826055	0.08421758451
12377	0.05103807577	0.08421754912
12378	0.05103802541	0.08421736592
12379	0.05103802242	0.08421723927
12380	0.05103784318	0.0842172041
12381	0.05103774321	0.08421713982
12382	0.05103756935	0.08421710586
12383	0.0510375289	0.08421693517
12384	0.05103736026	0.08421690162
12385	0.05103719667	0.08421686945
12386	0.0510370997	0.08421680733
12387	0.05103700564	0.08421674735
12388	0.05103697079	0.08421658555
12389	0.05103693698	0.08421642881
12390	0.05103690419	0.08421627697
12391	0.05103684403	0.08421621625
12392	0.05103681098	0.08421607686
12393	0.05103677892	0.08421594183
12394	0.05103674816	0.08421588093
12395	0.05103671831	0.0842158221
12396	0.05103445246	0.08421434131
12397	0.05103085717	0.08421264496
12398	0.05102787452	0.0842110557
12399	0.0510278673	0.08421111366
12400	0.05102786082	0.08421116994
12401	0.05102785535	0.0842112246
12402	0.05102766396	0.08421119218
12403	0.05102506462	0.08420988849
12404	0.05102505956	0.08420993844
12405	0.05102504189	0.08420990773
12406	0.05102503722	0.08420995229
12407	0.05102502886	0.08420976792
12408	0.05102499367	0.08420970714
12409	0.05102498942	0.08420974531
12410	0.0510249853	0.08420978237
12411	0.05102495127	0.08420972312
12412	0.05102494749	0.08420975543
12413	0.0510247661	0.08420970806
12414	0.05102469906	0.08420951913
12415	0.05102469637	0.08420953762
12416	0.05102469376	0.08420955557
12417	0.05102469122	0.08420957302
12418	0.05102416932	0.0842087317
12419	0.05102373104	0.08420792056
12420	0.0510237235	0.0842080017
12421	0.05102341593	0.08420721669
12422	0.05102325937	0.08420713017
12423	0.05102302587	0.08420689212
12424	0.05102007331	0.08420530616
12425	0.05102006608	0.08420538049
12426	0.05101984084	0.08420511057
12427	0.05101962237	0.0842048522
12428	0.05101941044	0.08420460483
12429	0.05101657939	0.08420312576
12430	0.05101637038	0.08420313119
12431	0.05101620963	0.08420328114
12432	0.05101562042	0.08420321577
12433	0.05101506132	0.0842031575
12434	0.05101452999	0.08420310583
12435	0.05101452421	0.08420293871
12436	0.05101401792	0.08420288784
12437	0.05101401361	0.08420273059
12438	0.05101400944	0.08420258417
12439	0.05101351957	0.08420252923
12440	0.05101349436	0.08420252659
12441	0.05101346991	0.08420252445
12442	0.05101337667	0.0842027824
12443	0.05101335292	0.08420278199
12444	0.05101332989	0.08420278197
12445	0.05101278004	0.08420041919
12446	0.0510127587	0.0842004297
12447	0.05101273636	0.08420033382
12448	0.05101271468	0.08420024131
12449	0.05101263394	0.08419798836
12450	0.05101031583	0.08419594939
12451	0.0510093939	0.08419498407
12452	0.05100928527	0.08419487218
12453	0.05100927076	0.08419498007
12454	0.0510091943	0.08419278488
12455	0.05100912056	0.08419069202
12456	0.05100910852	0.0841907918
12457	0.05100909684	0.08419088886
12458	0.05100908551	0.08419098325
12459	0.05100901659	0.08419047346
12460	0.0510089025	0.08419076548
12461	0.05100888469	0.08419089332
12462	0.05100886742	0.08419101764
12463	0.05100885066	0.08419113854
12464	0.05100883441	0.0841912561
12465	0.05100872493	0.0841915219
12466	0.0510087091	0.08419163896
12467	0.05100860314	0.0841918955
12468	0.05100850047	0.08419214502
12469	0.05100844509	0.08419204163
12470	0.05100631037	0.08419010278
12471	0.05100629014	0.08419018002
12472	0.05100623953	0.08419008167
12473	0.05100416394	0.08418822487
12474	0.05100411465	0.08418813462
12475	0.05100401819	0.08418833249
12476	0.05100400203	0.08418841293
12477	0.05100395385	0.08418832664
12478	0.05100386143	0.08418851097
12479	0.05100384546	0.08418859098
12480	0.05100382997	0.08418866883
12481	0.05100378271	0.08418858359
12482	0.05100376755	0.08418865751
12483	0.05100375774	0.08418884734
12484	0.05100374309	0.08418891846
12485	0.05100372887	0.08418898766
12486	0.05100371508	0.08418905497
12487	0.0510036686	0.08418896185
12488	0.05100365928	0.08418914227
12489	0.05100299297	0.0841891706
12490	0.05100298375	0.08418935
12491	0.05100293855	0.08418926275
12492	0.05100289472	0.08418917868
12493	0.0510028522	0.08418909766
12494	0.05100194936	0.08418808242
12495	0.05100190854	0.08418800055
12496	0.05100187373	0.08418794414
12497	0.05100183997	0.08418789011
12498	0.05100096076	0.08418690358
12499	0.05100092824	0.0841868491
12500	0.05100089669	0.08418679685
12501	0.05100004754	0.08418584724
12502	0.05099922754	0.08418493832
12503	0.05099919162	0.08418483685
12504	0.05099915678	0.08418473886
12505	0.05099912815	0.08418467693
12506	0.05099911444	0.08418470487
12507	0.05099910114	0.08418473214
12508	0.05099906695	0.08418463238
12509	0.05099826037	0.08418373395
12510	0.05099747799	0.08418287334
12511	0.05099744773	0.08418280797
12512	0.05099741837	0.08418274505
12513	0.0509974051	0.08418275982
