iter	Passed	Remaining
1015	5528	101287
1016	5533	101273
1017	5538	101261
1018	5543	101249
1019	5549	101247
1020	5554	101250
1021	5560	101239
1022	5565	101228
1023	5570	101212
1024	5574	101195
1025	5579	101183
1026	5585	101178
1027	5590	101164
1028	5595	101151
1029	5600	101140
1030	5605	101128
1031	5611	101123
1032	5618	101146
1033	5625	101172
1034	5632	101198
1035	5639	101215
1036	5646	101238
1037	5653	101258
1038	5660	101284
1039	5666	101292
1040	5671	101282
1041	5676	101269
1042	5681	101260
1043	5686	101247
1044	5692	101236
1045	5697	101224
1046	5702	101210
1047	5707	101201
1048	5712	101192
1049	5717	101185
1050	5723	101174
1051	5728	101164
1052	5733	101153
1053	5738	101139
1054	5743	101128
1055	5749	101124
1056	5754	101115
1057	5759	101100
1058	5764	101090
1059	5769	101080
1060	5774	101066
1061	5779	101051
1062	5784	101038
1063	5789	101024
1064	5794	101007
1065	5799	100994
1066	5803	100979
1067	5808	100965
1068	5813	100953
1069	5818	100935
1070	5823	100919
1071	5828	100907
1072	5833	100892
1073	5838	100877
1074	5843	100864
1075	5848	100853
1076	5853	100837
1077	5858	100822
1078	5863	100808
1079	5868	100796
1080	5873	100783
1081	5878	100769
1082	5882	100754
1083	5887	100736
1084	5892	100720
1085	5897	100707
1086	5902	100692
1087	5907	100685
1088	5913	100692
1089	5920	100706
1090	5927	100728
1091	5935	100765
1092	5941	100776
1093	5948	100788
1094	5955	100818
1095	5962	100828
1096	5967	100822
1097	5973	100817
1098	5978	100809
1099	5983	100796
1100	5989	100797
1101	5994	100789
1102	5999	100782
1103	6004	100769
1104	6009	100758
1105	6014	100743
1106	6019	100725
1107	6024	100708
1108	6029	100698
1109	6034	100682
1110	6038	100664
1111	6044	100656
1112	6049	100644
1113	6054	100633
1114	6059	100622
1115	6064	100606
1116	6068	100592
1117	6073	100576
1118	6078	100564
1119	6083	100551
1120	6088	100537
1121	6093	100523
1122	6098	100505
1123	6103	100490
1124	6108	100482
1125	6113	100469
1126	6118	100452
1127	6122	100437
1128	6128	100425
1129	6132	100412
1130	6137	100396
1131	6142	100383
1132	6147	100368
1133	6152	100352
1134	6157	100337
1135	6161	100321
1136	6166	100306
1137	6171	100290
1138	6176	100274
1139	6181	100259
1140	6188	100290
1141	6219	100690
1142	6225	100694
1143	6231	100697
1144	6237	100702
1145	6242	100697
1146	6247	100686
1147	6252	100672
1148	6258	100666
1149	6263	100653
1150	6268	100638
1151	6273	100629
1152	6278	100617
1153	6283	100605
1154	6288	100591
1155	6293	100587
1156	6298	100576
1157	6304	100564
1158	6308	100551
1159	6313	100534
1160	6318	100517
1161	6323	100505
1162	6328	100491
1163	6333	100474
1164	6338	100476
1165	6345	100487
1166	6350	100478
1167	6356	100472
1168	6361	100465
1169	6366	100455
1170	6371	100442
1171	6376	100431
1172	6381	100419
1173	6386	100411
1174	6391	100398
1175	6396	100385
1176	6403	100394
1177	6408	100381
1178	6412	100366
1179	6417	100352
1180	6425	100386
1181	6433	100413
1182	6439	100411
1183	6444	100400
1184	6449	100391
1185	6454	100382
1186	6459	100370
1187	6464	100353
1188	6469	100337
1189	6473	100325
1190	6481	100352
1191	6488	100371
1192	6494	100365
1193	6499	100356
1194	6504	100343
1195	6509	100337
1196	6514	100330
1197	6520	100322
1198	6525	100312
1199	6530	100299
1200	6535	100298
1201	6542	100302
1202	6548	100308
1203	6553	100301
1204	6558	100288
1205	6563	100273
1206	6568	100263
1207	6573	100249
1208	6578	100233
1209	6582	100215
1210	6587	100201
1211	6592	100187
1212	6597	100176
1213	6602	100167
1214	6607	100153
1215	6612	100140
1216	6617	100125
1217	6622	100110
1218	6626	100095
1219	6633	100108
1220	6640	100129
1221	6648	100151
1222	6654	100157
1223	6660	100167
1224	6667	100188
1225	6675	100217
1226	6682	100237
1227	6688	100241
1228	6694	100234
1229	6699	100229
1230	6705	100228
1231	6711	100228
1232	6716	100217
1233	6721	100207
1234	6726	100196
1235	6731	100188
1236	6737	100183
1237	6742	100169
1238	6746	100153
1239	6752	100147
1240	6757	100135
1241	6762	100123
1242	6767	100112
1243	6772	100100
1244	6777	100089
1245	6782	100079
1246	6787	100068
1247	6792	100058
1248	6797	100046
1249	6802	100035
1250	6807	100020
1251	6812	100005
1252	6817	99994
1253	6822	99981
1254	6827	99968
1255	6832	99958
1256	6837	99944
1257	6842	99928
1258	6846	99914
1259	6852	99907
1260	6857	99894
1261	6862	99884
1262	6867	99873
1263	6872	99862
1264	6877	99851
1265	6882	99839
1266	6887	99825
1267	6892	99810
1268	6897	99797
1269	6902	99785
1270	6906	99772
1271	6911	99761
1272	6916	99749
1273	6921	99736
1274	6926	99723
1275	6931	99712
1276	6936	99701
1277	6941	99690
1278	6947	99683
1279	6952	99673
1280	6957	99663
1281	6962	99653
1282	6967	99645
1283	6972	99635
1284	6977	99622
1285	6982	99611
1286	6987	99596
1287	6992	99582
1288	6997	99570
1289	7002	99559
1290	7007	99547
1291	7012	99538
1292	7017	99525
1293	7022	99511
1294	7027	99497
1295	7032	99491
1296	7037	99479
1297	7042	99469
1298	7047	99459
1299	7052	99444
1300	7057	99429
1301	7061	99414
1302	7066	99400
1303	7071	99388
1304	7076	99373
1305	7081	99363
1306	7086	99350
1307	7091	99336
