iter	Passed	Remaining
1276	675848	3028879
1277	676441	3028637
1278	677010	3028286
1279	677582	3027946
1280	678265	3028102
1281	678843	3027790
1282	679485	3027763
1283	680080	3027523
1284	680761	3027667
1285	681331	3027315
1286	681968	3027260
1287	682473	3026621
1288	683027	3026199
1289	683624	3025964
1290	684187	3025581
1291	684790	3025373
1292	685370	3025065
1293	686006	3025004
1294	686612	3024804
1295	687311	3025017
1296	687987	3025127
1297	688569	3024826
1298	689075	3024188
1299	689600	3023631
1300	690135	3023123
1301	690709	3022783
1302	691286	3022456
1303	691883	3022215
1304	692472	3021938
1305	693119	3021918
1306	693648	3021376
1307	694200	3020938
1308	694850	3020929
1309	695429	3020606
1310	696024	3020351
1311	696603	3020032
1312	697278	3020123
1313	697840	3019724
1314	698408	3019355
1315	698974	3018976
1316	699645	3019046
1317	700190	3018576
1318	700786	3018321
1319	701380	3018062
1320	702043	3018097
1321	702694	3018079
1322	703189	3017390
1323	703726	3016882
1324	704314	3016592
1325	704923	3016393
1326	705485	3015992
1327	706102	3015822
1328	706686	3015516
1329	707317	3015404
1330	708007	3015547
1331	708579	3015184
1332	709212	3015084
1333	709771	3014668
1334	710364	3014393
1335	711005	3014321
1336	711579	3013968
1337	712237	3013967
1338	712768	3013429
1339	713324	3012996
1340	713897	3012638
1341	714483	3012330
1342	715086	3012093
1343	715747	3012102
1344	716427	3012189
1345	716973	3011712
1346	717504	3011173
1347	718143	3011088
1348	718680	3010572
1349	719254	3010213
1350	719927	3010268
1351	720474	3009792
1352	721076	3009546
1353	721686	3009335
1354	722314	3009198
1355	722923	3008982
1356	723527	3008744
1357	724166	3008651
1358	724856	3008769
1359	725429	3008399
1360	726077	3008339
1361	726637	3007916
1362	727221	3007592
1363	727870	3007537
1364	728397	3006974
1365	728978	3006636
1366	729567	3006330
1367	730176	3006108
1368	730808	3005977
1369	731432	3005812
1370	732027	3005528
1371	732626	3005264
1372	733320	3005385
1373	733992	3005415
1374	734542	3004947
1375	735195	3004897
1376	735880	3004980
1377	736406	3004411
1378	737012	3004167
1379	737678	3004169
1380	738209	3003619
1381	738750	3003112
1382	739358	3002874
1383	740010	3002817
1384	740671	3002794
1385	741282	3002568
1386	741990	3002736
1387	742606	3002525
1388	743290	3002593
1389	743911	3002405
1390	744598	3002483
1391	745194	3002193
1392	745713	3001590
1393	746275	3001161
1394	746863	3000838
1395	747470	3000592
1396	748093	3000405
1397	748705	3000178
1398	749354	3000095
1399	749935	2999741
1400	750505	2999342
1401	751131	2999169
1402	751727	2998871
1403	752325	2998586
1404	752943	2998374
1405	753546	2998108
1406	754258	2998272
1407	754810	2997797
1408	755452	2997684
1409	755991	2997156
1410	756679	2997222
1411	757273	2996914
1412	757864	2996594
1413	758466	2996319
1414	759054	2995984
1415	759669	2995757
1416	760349	2995787
1417	760943	2995475
1418	761532	2995146
1419	762148	2994922
1420	762767	2994707
1421	763456	2994769
1422	764019	2994332
1423	764640	2994125
1424	765206	2993700
1425	765829	2993500
1426	766356	2992925
1427	766929	2992527
1428	767512	2992171
1429	768129	2991946
1430	768725	2991635
1431	769397	2991621
1432	769988	2991296
1433	770540	2990815
1434	771088	2990319
1435	771723	2990159
1436	772331	2989893
1437	772918	2989551
1438	773548	2989370
1439	774138	2989035
1440	774749	2988780
1441	775414	2988732
1442	776061	2988616
1443	776610	2988120
1444	777238	2987930
1445	777879	2987790
1446	778471	2987458
1447	779161	2987502
1448	779710	2987005
1449	780304	2986682
1450	780893	2986337
1451	781552	2986263
1452	782158	2985983
1453	782767	2985712
1454	783463	2985776
1455	784051	2985425
1456	784722	2985393
1457	785285	2984948
1458	785843	2984482
1459	786452	2984210
1460	787072	2983978
1461	787755	2983988
1462	788298	2983462
1463	788913	2983215
1464	789443	2982640
1465	790044	2982336
1466	790608	2981892
1467	791173	2981450
1468	791850	2981434
1469	792379	2980857
1470	792975	2980532
1471	793591	2980282
1472	794204	2980018
1473	794898	2980060
1474	795413	2979428
1475	795997	2979058
1476	796589	2978717
1477	797220	2978517
1478	797847	2978305
1479	798460	2978042
1480	799129	2977986
1481	799756	2977771
1482	800272	2977142
1483	800809	2976595
1484	801389	2976203
1485	801973	2975829
1486	802600	2975613
1487	803267	2975542
1488	803820	2975053
1489	804436	2974794
1490	805035	2974473
1491	805663	2974259
1492	806261	2973932
1493	806939	2973903
1494	807510	2973476
